PDGnumb,PosX,PosY,PosZ,Momentum[GeV],theta,phi
13,29.3643,-70.3502,1400,5.27819,2.46626,0.56829
-13,275.536,83.1409,1400,18.3199,2.72207,2.36289
-13,-171.489,-77.5129,1400,5.65984,2.59473,3.96049
13,462.159,384.822,1400,0.431844,3.01148,5.42659
-13,-397.012,-177.22,1400,0.368723,2.84776,6.25339
13,359.958,281.741,1400,1.44452,2.74704,2.9335
13,158.562,-128.81,1400,6.67247,2.46239,2.74137
13,331.475,140.416,1400,1.31596,2.4704,1.32641
-13,-288.702,-227.855,1400,9.61765,2.9727,3.20503
13,408.787,186.784,1400,0.444254,2.58491,5.44618
13,-417.691,-350.844,1400,2.58334,2.50431,0.838956
-13,447.689,233.235,1400,0.929286,2.68364,2.83184
-13,-163.775,-39.983,1400,0.771147,2.92244,0.405491
13,246.96,-293.662,1400,0.730671,3.08663,4.30408
13,484.1,-97.7054,1400,35.8117,2.64075,2.19068
13,-64.6223,82.196,1400,0.599765,2.46598,4.83253
13,189.131,-25.8254,1400,1.34213,2.4925,5.46015
13,407.604,457.437,1400,2.14779,2.64343,1.37667
13,-301.48,269.36,1400,0.907646,2.70741,2.84504
13,336.038,-94.7554,1400,0.864021,2.49728,5.81443
-13,-151.035,-93.5144,1400,3.11123,2.38696,1.01242
-13,447.182,477.909,1400,0.224332,2.76156,4.09148
-13,128.557,86.1098,1400,1.44767,2.88992,3.78695
-13,90.7977,-22.4568,1400,1.51177,2.4241,1.82291
13,-361.608,-248.929,1400,0.920167,2.54032,2.00381
-13,238.623,262.729,1400,0.584874,2.60595,1.6706
-13,275.724,79.6402,1400,1.79162,2.69809,0.542806
-13,-481.612,405.22,1400,2.96461,2.37246,3.17313
13,142.553,-461.681,1400,42.1878,2.08804,0.70302
13,397.148,357.641,1400,0.677213,2.83382,6.19796
-13,-44.9189,-446.307,1400,6.18709,2.22238,2.66542
-13,469.697,377.214,1400,14.5995,2.13307,0.341285
13,-75.7605,-267.382,1400,7.01793,2.91321,3.02312
13,-433.698,420.897,1400,1.6334,2.81517,2.55953
-13,451.052,-262.288,1400,11.1926,2.5168,2.94919
13,-414.866,-148.299,1400,1.86041,2.13957,5.3981
13,115.736,156.349,1400,3.2399,2.34951,0.158879
-13,88.0878,-331.769,1400,184.982,3.12297,6.20951
-13,-446.278,125.369,1400,1.4772,2.11519,1.60389
13,355.472,-451.499,1400,4.28858,2.85973,5.56042
-13,131.204,-55.4923,1400,2.62179,2.9496,5.93136
-13,-79.2958,-142.474,1400,2.69202,2.18817,1.64785
13,48.8968,-59.9037,1400,11.159,2.51761,1.24799
13,123.797,-289.773,1400,1.60268,2.69721,3.92979
13,-112.217,-225.53,1400,2.18809,2.85705,1.62759
13,-355.902,186.121,1400,2.17058,2.34305,2.82551
-13,406.934,56.6218,1400,11.2912,2.93394,1.95408
13,41.6754,309.184,1400,0.66627,2.66741,5.75996
-13,-368.219,4.0125,1400,0.5087,2.64714,0.0321
13,-225.615,469.766,1400,4.03396,2.38844,2.42103
-13,-290.536,-431.469,1400,5.24045,2.43208,2.84171
13,-14.5258,387.926,1400,4.88795,2.38309,0.0869637
13,-365.34,127.095,1400,0.841516,2.7419,5.02585
13,-274.46,-109.844,1400,7.50546,2.9353,2.40268
13,70.6643,-497.67,1400,1.383,2.67735,4.29304
-13,365.449,165.693,1400,5.89685,2.19158,2.01706
-13,32.881,-258.192,1400,0.472739,2.72569,5.04304
13,165.844,382.068,1400,2.24305,2.78773,1.47454
-13,-207.329,23.3804,1400,0.0115264,2.39783,4.10459
13,-227.974,93.118,1400,1.89831,3.01203,2.63562
-13,-87.3795,401.651,1400,0.336881,3.0089,2.41683
13,450.688,-0.826649,1400,5.89642,2.76398,5.45304
13,365.715,-173.472,1400,5.35382,2.95511,2.87438
-13,241.037,144.784,1400,0.919408,2.9789,3.82589
-13,155.135,-257.087,1400,3.64632,2.81823,5.73487
13,281.398,488.232,1400,7.64479,2.6763,1.40573
13,36.5706,91.7568,1400,1.3662,2.46382,5.52884
-13,-214.432,-109.829,1400,4.31806,2.80361,5.67702
-13,468.427,165.636,1400,2.67089,2.24831,1.70942
13,498.166,-405.598,1400,109.134,1.87415,2.62329
13,-356.698,-176.496,1400,8.20225,2.8398,5.01008
-13,411.247,240.387,1400,7.00353,2.34485,2.7588
-13,41.456,-408.006,1400,2.81241,2.53398,3.56055
13,-99.2646,-255.495,1400,16.5886,2.95904,5.82583
13,493.824,245.928,1400,1.38364,2.42193,1.67494
13,-426.438,-366.415,1400,1.07431,2.20659,4.63138
-13,-380.787,466.857,1400,1.71887,2.85799,0.461651
-13,142.862,-403.117,1400,21.3668,2.26218,2.61433
13,173.12,-271.9,1400,4.77708,2.82688,2.01088
-13,-37.2093,222.273,1400,5.89006,2.25573,2.0395
13,487.146,429.448,1400,0.0462237,2.74788,1.30162
13,-51.8786,-294.865,1400,0.357719,2.68872,3.68646
13,104.358,-16.1333,1400,7.84862,2.6382,5.69358
-13,-422.301,375.192,1400,2.14775,2.18428,2.38149
13,446.323,-65.4576,1400,0.882399,2.25044,6.1868
-13,26.3082,101.419,1400,6.5431,2.47045,4.19393
13,398.337,386.745,1400,0.0814991,2.92409,1.05113
-13,206.122,-123.867,1400,1.92058,2.67493,0.840377
-13,-459.468,-448.548,1400,126.123,2.55087,4.12443
13,449.669,-355.203,1400,9.67905,2.87663,0.338794
-13,124.222,-316.526,1400,7.3142,2.4121,4.54658
13,252.905,125.405,1400,2.14886,2.49932,0.645524
-13,148.068,-483.69,1400,118.426,2.54069,3.60461
13,-359.292,-69.2332,1400,49.9519,2.51108,1.323
-13,-159.434,-486.373,1400,1.11702,2.86176,5.03456
13,-444.4,332.216,1400,15.9519,2.48898,3.4762
13,-85.8303,-339.807,1400,4.34777,2.25411,5.98179
13,40.6224,316.989,1400,1.36826,2.77873,5.2976
13,218.137,29.2588,1400,13.1645,2.85271,3.27824
13,-82.107,-316.795,1400,0.654488,2.65592,2.49377
13,151.02,-499.81,1400,21.037,1.81633,3.40072
13,408.043,109.832,1400,0.541658,2.36335,4.24417
13,26.5732,65.5059,1400,4.82929,2.62336,0.756954
-13,-11.8337,-220.704,1400,7.27533,2.44819,1.80096
-13,475.012,-341.503,1400,3.87871,2.99564,3.48444
13,-168.691,-168.206,1400,2.16359,2.10619,1.75733
-13,-88.6445,35.9094,1400,2.82406,2.76133,5.43406
13,178.162,-477.296,1400,0.301377,2.66049,2.05652
13,284.009,101.155,1400,9.83317,2.24688,0.437713
13,-314.303,-208.909,1400,0.587745,2.491,6.27945
-13,-116.998,10.8618,1400,3.77041,2.33531,5.74819
-13,-354.877,36.1561,1400,0.639841,2.20853,0.371123
13,-350.795,272.863,1400,3.67446,2.32943,1.5468
13,11.4964,-493.106,1400,0.187045,2.43582,0.856617
-13,106.951,240.236,1400,5.39065,2.46791,4.93154
13,-348.352,-475.919,1400,12.1098,2.863,1.19103
-13,227.239,475.744,1400,2.12977,2.81483,3.51239
13,-337.018,-345.093,1400,13.6507,2.31098,1.09695
13,240.527,181.662,1400,1.47463,2.80649,3.59845
13,92.5264,190.31,1400,9.75326,2.22096,4.91089
13,342.208,47.4068,1400,0.466322,2.87026,0.4829
13,-210.615,-59.4245,1400,1.05646,2.48725,2.93455
13,18.8795,-236.879,1400,2.6346,2.92601,1.86689
13,140.845,89.3335,1400,1.31778,2.97455,6.17668
13,-186.08,31.2841,1400,2.3133,2.49892,1.50547
13,299.101,472.079,1400,0.365341,2.54015,0.676583
13,233.916,-261.324,1400,3.11243,2.43176,3.57508
-13,222.654,-275.881,1400,4.98189,2.1987,5.90144
13,350.358,-111.539,1400,2.14941,2.33015,4.55215
13,-236.983,-323.702,1400,2.25265,2.62661,5.0898
13,-416.779,-163.136,1400,7.43311,2.24152,0.040749
-13,-208.678,-314.446,1400,4.08442,2.90124,5.80132
-13,-292.662,-373.479,1400,1.24503,2.4376,3.86024
13,194.437,-471.536,1400,8.05987,2.79475,2.73155
13,481.716,-181.965,1400,0.834688,2.76733,0.0417524
-13,232.428,-300.436,1400,3.16563,2.58477,5.15616
-13,27.939,201.652,1400,40.0931,2.40804,6.02909
13,-55.7852,-158.11,1400,0.740434,2.75577,1.9125
13,134.18,169.253,1400,8.18571,2.57987,3.62115
-13,48.6865,469.256,1400,23.7309,3.01985,3.00381
-13,206.27,428.851,1400,1.50355,2.76058,4.77068
-13,469.085,-20.7168,1400,1.11514,2.78054,2.56354
-13,44.2607,402.991,1400,11.59,2.48145,1.61812
13,-371.321,159.899,1400,0.27437,2.43418,6.01805
13,287.485,-84.9007,1400,2.24593,2.73346,3.57215
13,303.115,305.621,1400,4.89564,2.65875,1.83945
-13,26.7134,-245.809,1400,13.2774,2.47043,6.15299
13,-174.523,315.621,1400,6.27906,2.31224,4.1318
13,384.523,-449.143,1400,1.8769,2.76084,0.0116807
-13,-365.216,-62.1,1400,0.661593,2.86528,0.791148
-13,67.4593,236.159,1400,0.114446,2.69802,1.72495
-13,32.4545,168.472,1400,0.0736273,2.90129,2.39004
-13,259.018,-346.163,1400,5.32414,2.51349,2.67076
13,15.5275,-135.178,1400,1.91148,2.16713,3.26146
13,184.413,-435.482,1400,11.5683,2.24002,4.23572
13,237.366,386.721,1400,0.0210572,2.74159,3.70297
13,-133.404,70.8508,1400,10.6392,2.28236,5.79593
-13,-346.133,188.749,1400,1.29203,2.75432,4.85303
13,-293.401,-341.282,1400,6.86867,2.48224,5.59939
13,-44.5,-259.336,1400,0.0916094,2.64516,4.18118
13,339.082,282.157,1400,2.17949,2.41198,2.93979
-13,-57.1605,-173.659,1400,8.41743,2.85002,0.292624
-13,389.567,-58.9009,1400,1.78273,2.6327,3.7072
-13,-206.62,273.286,1400,8.97006,3.01751,3.18595
13,391.851,-374.442,1400,1.41406,2.98182,5.96639
13,-434.968,313.096,1400,14.1783,2.25838,0.909921
13,-421.084,-491.977,1400,0.675407,2.41441,3.97538
13,-202.789,-440.013,1400,1.11839,2.9841,4.36013
13,-130.335,-388.349,1400,6.91282,2.76423,5.50575
13,181.202,-29.0392,1400,5.81992,2.61369,4.1296
13,-0.738027,491.699,1400,1.39283,2.53926,3.74204
13,-241.117,-326.886,1400,16.8403,2.63417,0.0202724
-13,-83.7527,455.152,1400,7.94584,2.41447,3.79553
13,-44.5977,-132.914,1400,1.70428,2.90669,3.81208
13,-300.585,-412.705,1400,6.24694,2.94226,5.75773
13,277.868,421.965,1400,0.877774,2.86777,5.24821
13,-188.142,140.857,1400,2.29122,2.47468,5.86773
-13,-222.42,-279.127,1400,3.52442,2.15452,0.0468136
13,-266.96,-281.401,1400,1.40581,2.83842,1.9548
-13,-127.558,344.691,1400,10.7415,2.78642,0.910363
-13,-416.022,-228.054,1400,1.70571,2.64974,1.74533
13,-395.391,-98.3744,1400,5.74005,2.66717,4.09468
13,25.7582,-366.955,1400,1.03246,2.39483,2.15104
-13,-393.5,-435.559,1400,1.32603,2.29087,0.977692
-13,403.052,233.628,1400,0.844838,2.91869,4.62087
13,90.0216,-403.159,1400,13.7133,2.6091,0.232142
-13,403.897,-283.957,1400,3.13327,2.67239,5.07824
13,-187.335,-247.613,1400,3.84497,2.30615,0.610338
-13,-123.399,-49.1164,1400,1.10038,2.73413,2.0524
13,-113.174,350.603,1400,0.704114,2.65391,4.26101
-13,477.338,215.551,1400,11.9434,2.66424,3.90588
-13,-466.816,315.331,1400,0.615082,2.47712,1.5836
13,-452.787,-110.085,1400,3.18406,2.39644,5.70657
13,-306.04,198.668,1400,110.352,2.24885,1.74153
13,-111.008,-56.558,1400,3.56852,2.48111,2.83527
-13,272.81,151.118,1400,0.72288,2.93692,3.97731
-13,-66.9493,-463.364,1400,2.36265,2.57997,6.27379
13,-337.369,433.749,1400,1.03525,2.63584,4.68262
13,202.797,-276.781,1400,4.84111,2.58217,2.32402
13,-427.514,390.59,1400,18.9932,2.54516,3.48742
13,400.105,87.0869,1400,2.52968,2.65328,5.2752
13,492.389,462.084,1400,8.77459,2.16517,1.37129
13,-394.268,33.1033,1400,2.18343,2.20854,1.71988
-13,293.855,133.674,1400,9.66056,2.16046,0.499661
13,482.854,179.709,1400,1.98027,2.68078,1.68057
-13,450.477,-170.662,1400,3.38114,2.1843,2.06895
-13,397.676,-253.629,1400,1.32223,2.87349,0.60474
-13,-82.6108,-97.0993,1400,1.78034,2.5952,0.804749
13,469.297,311.281,1400,0.29669,2.7394,2.14992
-13,402.936,-1.32825,1400,3.23822,2.17121,1.73028
-13,458.125,-194.2,1400,0.0230469,2.91908,0.911211
13,-135.004,229.573,1400,3.62993,2.26128,2.90394
13,-306.322,-147.982,1400,4.53225,2.25984,3.59804
13,-475.689,-225.13,1400,1.74078,2.66565,0.158959
-13,-86.4812,-352.016,1400,0.0810383,2.45695,2.11496
13,-318.755,-229.654,1400,15.9314,2.36777,6.17848
-13,-411.72,164.566,1400,8.7334,2.26117,2.0592
-13,-12.542,124.744,1400,4.17806,2.25568,6.11764
13,375.717,338.955,1400,0.982772,2.45177,2.13795
13,-85.4532,15.4965,1400,2.20451,2.59399,0.558233
-13,446.972,-276.518,1400,8.02599,2.36934,3.80448
13,-497.063,-285.817,1400,6.16524,2.70552,0.522086
-13,130.537,112.494,1400,6.05396,2.7878,6.2642
13,-394.304,42.7484,1400,3.66789,2.82143,1.20136
-13,97.6897,442.128,1400,5.69334,2.6634,1.04884
13,-19.2039,256.044,1400,0.176819,2.54963,3.93239
13,-208.395,333.444,1400,18.762,3.09032,4.65671
-13,-429.896,-222.404,1400,1.10676,2.65396,4.73587
13,153.123,371.981,1400,1.98618,2.08978,1.15054
-13,399.266,-222.757,1400,0.469277,2.63697,3.72411
-13,-487.117,141.834,1400,6.22684,2.65113,2.40412
-13,-98.1128,343.104,1400,1.31004,2.67271,2.57013
-13,210.435,-181.277,1400,2.45236,2.88994,5.93302
13,-419.83,390.69,1400,1.56066,2.58544,3.24255
-13,182.98,-203.951,1400,11.158,2.46355,2.50584
13,-435.756,274.207,1400,0.386086,2.07756,4.54958
13,-282.863,389.764,1400,2.27329,2.62468,5.92322
13,440.139,-178.237,1400,2.71176,2.73061,4.35657
13,401.767,-32.7771,1400,0.490359,3.0504,0.329776
13,-159.706,327.846,1400,4.35316,2.98596,3.80754
13,291.414,177.294,1400,0.420563,2.68093,4.92283
13,-435.94,-48.1755,1400,2.00058,2.85622,5.03636
-13,155.623,399.17,1400,2.14077,2.79995,3.68612
13,409.175,-442.556,1400,1.33021,2.77311,1.92213
-13,-414.996,-303.054,1400,1.24581,2.35036,5.29731
-13,205.35,30.041,1400,3.194,2.83561,0.693929
-13,333.653,236.964,1400,1.12374,2.69248,2.89923
13,-263.296,-56.9952,1400,8.96477,2.44735,0.741515
13,-189.399,-126.347,1400,2.29992,2.5316,3.04135
-13,487.815,429.987,1400,0.649901,2.2432,6.03475
13,-123.662,380.33,1400,9.10549,3.09996,2.8219
13,288.721,361.204,1400,31.7099,2.56839,4.77899
13,-44.1705,-243.834,1400,2.88769,2.70617,0.601323
-13,-111.231,413.27,1400,4.1639,2.59396,5.15308
-13,458.824,247.969,1400,1.30357,2.28586,5.13849
13,-29.681,-32.4953,1400,1.09881,2.73934,2.2618
-13,-402.567,-256.833,1400,1.60748,2.58051,4.03997
-13,120.778,-373.3,1400,4.24607,2.23724,6.2252
13,-434.227,-404.262,1400,24.9941,2.06439,3.01754
-13,82.4757,275.289,1400,1.82736,2.4602,4.0855
13,55.4135,275.537,1400,4.14058,2.15796,6.10085
-13,102.878,197.815,1400,0.027377,2.82562,1.64676
-13,-122.713,-438.298,1400,5.78421,2.80537,4.32338
-13,423.142,449.014,1400,3.29622,2.77801,3.32359
13,-3.59377,-157.61,1400,1.94929,2.23044,3.57128
-13,196.825,271.701,1400,1.21393,2.83278,2.23099
13,-378.99,-42.1718,1400,0.810906,2.47392,4.67986
13,69.0938,188.98,1400,3.82425,2.34951,1.61661
-13,-472.511,-491.303,1400,7.48135,2.61845,1.65637
13,409.705,-138.347,1400,11.934,2.16324,1.29142
13,207.709,86.1443,1400,0.254207,2.57988,4.40436
-13,158.631,92.888,1400,4.503,2.45344,5.41802
-13,328.649,479.974,1400,5.26932,2.51441,4.30181
-13,163.97,-450.81,1400,3.81546,2.55181,5.18233
13,-54.6528,458.702,1400,3.78338,2.95545,5.34072
13,-488.431,59.5501,1400,3.08612,2.50706,2.02976
-13,276.869,-38.3332,1400,7.37475,2.90117,5.53366
-13,-446.334,79.6118,1400,23.3993,2.2793,0.218636
-13,393.914,-265.294,1400,2.1616,2.55798,0.267873
13,-265.361,415.159,1400,0.784959,2.31453,3.87031
-13,9.32996,218.821,1400,0.689741,2.63096,3.97537
-13,244.997,447.975,1400,2.24688,2.20497,3.45134
13,-213.464,-7.1048,1400,2.85399,1.77722,5.87638
13,-320.272,-210.861,1400,0.334823,1.90522,0.0206326
13,290.631,-103.864,1400,3.62749,2.51576,2.48591
-13,-375.477,-98.2014,1400,4.19084,2.63763,4.86852
13,-129.079,-353.219,1400,2.72836,2.70819,5.54095
13,-104.767,176.773,1400,6.36495,2.23993,2.37075
-13,-331.763,411.15,1400,17.8718,2.3469,2.3239
13,34.3363,-233.525,1400,3.25569,2.77463,0.351107
13,-456.316,-286.24,1400,1.50256,2.5466,2.11742
13,-323.215,-159.844,1400,7.11407,2.82453,5.78608
13,-478.336,-209.713,1400,1.17241,2.47043,3.36998
-13,-91.3882,158.203,1400,1.94833,2.31007,4.2941
-13,31.4877,-295.798,1400,41.61,2.9019,3.21638
13,-33.8134,94.4489,1400,10.5416,1.89016,5.27484
-13,196.136,223.25,1400,1.93249,2.47715,0.897525
13,-55.8404,-406.382,1400,2.65051,2.55538,0.758369
-13,-115.85,-91.4183,1400,23.591,2.43531,3.98514
13,136.506,-407.356,1400,3.0932,2.66785,1.23901
13,-17.0297,-108.728,1400,0.116399,3.00708,1.03357
13,-254.73,186.815,1400,2.85256,2.16607,3.08921
13,470.218,-0.740826,1400,0.774254,2.47777,4.49047
-13,-364.195,183.482,1400,0.814573,2.90802,3.90355
13,440.227,-73.6832,1400,0.296576,2.89969,3.28266
13,-325.973,441.079,1400,1.51599,2.65469,1.0791
13,15.3721,-470.435,1400,2.71791,2.68429,1.31527
-13,477.895,-301.018,1400,1.63114,2.93612,2.22766
13,407.699,-413.563,1400,10.2039,2.40019,2.47657
-13,-335.195,-26.4311,1400,2.00465,2.13955,0.471315
-13,-203.929,-110.102,1400,1.72304,2.2017,2.13568
13,344.915,10.8241,1400,0.4555,2.51498,4.13974
13,-448.092,-32.3274,1400,1.22526,3.03643,0.925107
13,-42.9703,371.526,1400,49.7501,2.35462,2.38628
-13,427.181,-188.251,1400,1.09716,2.23635,4.95983
-13,-277.044,-41.8676,1400,0.206832,2.39519,4.12484
13,399.395,29.9012,1400,2.92153,2.68758,5.78696
13,-306.437,-78.3156,1400,2.63695,2.72173,1.8375
-13,437.723,-469.865,1400,2.11162,2.58344,5.35162
13,46.0185,-294.894,1400,2.22969,1.94535,3.96403
13,-100.165,-339.992,1400,10.676,2.11176,1.23746
13,146.043,-371.754,1400,5.05136,2.79917,0.9203
13,339.542,2.39939,1400,0.577396,2.50939,0.806422
13,431.503,332.633,1400,0.0517181,2.78883,4.72877
-13,-451.454,106.318,1400,3.30234,2.81149,2.43131
13,336.554,-193.066,1400,1.29741,2.73408,2.32734
13,102.938,387.601,1400,1.29252,2.65544,5.91404
13,-394.644,152.071,1400,7.52803,3.00777,6.08916
13,445.564,-400.42,1400,2.42747,2.97907,3.86196
13,281.53,491.704,1400,10.1382,2.38321,6.06898
13,399.602,18.7899,1400,7.56935,2.55378,5.5981
13,-442.165,-13.5368,1400,0.678475,2.82164,0.305191
-13,-415.051,-303.968,1400,0.14498,3.04553,0.859195
13,430.177,-18.6259,1400,2.81308,2.75931,1.45926
13,-497.626,-467.505,1400,4.79097,2.49882,0.0130505
13,470.009,426.809,1400,0.267461,2.06052,2.70779
13,344.85,-428.242,1400,0.567515,2.81074,2.75495
13,25.6737,-393.569,1400,0.459388,2.76756,1.27029
13,-101.634,-301.993,1400,3.34475,2.93284,3.14794
-13,-268.953,-96.1104,1400,0.705712,2.97586,1.73534
13,132.389,11.9861,1400,4.26142,2.00031,2.40986
13,491.229,-52.4809,1400,0.206034,2.861,0.551124
13,190.494,129.355,1400,1.64641,2.81494,0.956325
-13,-207.138,137.93,1400,5.09094,2.58939,1.34539
13,8.33928,-31.0423,1400,3.60295,2.12434,3.39737
-13,232.019,5.29901,1400,1.9356,2.59803,5.41638
13,109.868,-209.483,1400,2.1865,2.64571,4.20511
-13,197.397,325.101,1400,8.37093,1.97557,4.60985
13,-312.721,209.383,1400,1.57622,2.71122,5.324
-13,-415.865,334.436,1400,4.62081,2.69616,3.30095
13,-178.021,163.063,1400,0.672469,3.12616,3.91449
13,-338.288,262.648,1400,1.12367,2.80757,4.22687
-13,-130.528,68.4481,1400,2.29607,2.33375,1.69242
13,-334.948,360.33,1400,1.91606,2.64906,2.42615
-13,303.047,-236.446,1400,0.264025,2.86662,3.32072
13,-417.426,-135.992,1400,1.38934,3.12448,3.34323
-13,403.132,229.554,1400,0.680588,2.731,5.97123
-13,-311.444,-265.248,1400,2.37983,2.75386,2.75158
-13,208.646,-368.603,1400,0.807195,2.63688,1.42967
-13,-372.606,325.071,1400,0.16639,2.64061,0.319505
-13,-370.347,-384.575,1400,1.04168,2.45116,6.18471
13,-261.835,88.5883,1400,10.5309,2.70981,1.88242
-13,-128.756,186.863,1400,4.19797,2.06581,0.351698
-13,-168.918,228.385,1400,2.11493,2.27599,0.201102
13,249.922,454.336,1400,1.44585,2.73704,1.74397
-13,-335.233,-79.3617,1400,1.43157,2.49225,5.42008
13,-204.881,450.359,1400,6.26281,2.34424,5.47103
-13,-21.8946,-136.535,1400,1.17025,2.04651,3.28585
13,489.392,-236.608,1400,5.26614,2.3271,4.38126
13,123.719,386.62,1400,2.97871,2.85899,0.345499
-13,442.481,-393.532,1400,0.276532,2.49572,1.11477
13,475.822,118.084,1400,0.505676,2.94586,2.64975
13,-157.523,-467.234,1400,4.30352,2.15555,0.0827692
13,32.7569,87.8322,1400,1.29101,2.89777,0.37869
13,-472.842,-216.43,1400,9.19294,2.83113,1.77865
-13,436.216,-135.559,1400,2.19507,2.96227,6.02593
13,-340.123,-435.697,1400,27.7072,2.26573,5.11605
-13,-278.019,-301.664,1400,6.74943,2.8745,0.902277
13,-402.856,337.451,1400,0.845295,2.0962,5.11369
13,-269.323,-292.127,1400,9.11573,2.38995,5.65068
13,73.4281,32.7639,1400,2.13814,2.77996,4.50451
13,389.822,228.252,1400,1.39765,2.10792,0.0195577
13,236.742,-57.6765,1400,1.50021,2.22406,5.96464
-13,39.0755,-357.408,1400,9.42779,2.70072,3.38602
-13,-129.11,-148.86,1400,1.12302,2.55782,3.64683
13,-299.511,-61.784,1400,172.045,2.55931,3.16219
13,456.051,-130.734,1400,2.16867,2.69648,0.0297167
-13,-486.854,-497.1,1400,0.392619,2.65195,4.81826
13,255.51,220.177,1400,4.48971,2.8439,2.77238
-13,-437.999,59.5955,1400,28.0378,2.6133,0.449058
13,-433.374,-145.053,1400,0.0714336,2.362,2.84107
-13,-344.8,-48.21,1400,2.93401,2.71398,3.24275
-13,-112.552,-76.8455,1400,1.20025,2.15959,4.37458
13,-368.11,-463.912,1400,9.89083,2.4585,0.94285
-13,193.63,263.715,1400,0.411022,2.30947,2.7518
-13,394.743,-337.019,1400,0.69844,2.77066,0.632369
13,169.495,185.623,1400,10.7603,2.55304,6.28083
13,-398.946,334.012,1400,8.63435,2.46559,1.22406
13,382.947,-398.864,1400,8.70961,2.85247,5.03212
13,-52.2284,-252.1,1400,5.05037,2.57361,0.996306
-13,205.586,459.455,1400,5.01643,3.03463,2.72598
-13,324.997,-13.3511,1400,9.04876,2.56647,5.25029
13,12.506,-327.409,1400,2.2596,1.96173,0.875554
13,-436.489,384.098,1400,4.81603,2.79781,3.48097
13,379.723,-372.051,1400,0.442787,2.67534,1.02924
13,201.597,162.046,1400,9.70946,2.62903,0.527332
13,-94.786,-214.082,1400,8.45496,2.55694,3.65894
13,-499.725,160.5,1400,1.16101,2.68474,2.52306
13,-462.053,-85.5538,1400,1.12223,2.18625,3.89457
13,442.865,-55.0855,1400,0.480359,2.48481,6.28164
13,279.601,-353.254,1400,4.89931,2.85875,0.644122
13,53.4937,269.029,1400,1.21846,2.34411,2.25806
13,-341.342,-113.734,1400,1.0408,2.75068,3.69549
-13,491.504,-3.15939,1400,2.7308,2.66599,0.702537
-13,490.618,441.201,1400,1.69515,2.47117,6.18224
13,-235.046,-231.542,1400,0.871267,2.57432,0.267311
-13,-345.959,105.618,1400,19.831,2.35034,1.93405
13,-393.729,310.512,1400,2.2508,2.50129,2.74012
-13,-156.844,59.168,1400,1.70015,2.35072,3.14625
13,-123.174,156.963,1400,3.97187,2.62158,3.9265
-13,-416.561,-440.027,1400,0.403943,2.84949,2.98673
-13,-182.058,280.661,1400,2.15478,2.35628,3.01795
-13,-165.46,229.229,1400,0.250562,2.72681,3.45316
-13,-334.11,-481.296,1400,3.1421,2.67656,3.24133
13,-161.704,82.961,1400,5.05988,2.52169,2.33425
13,267.17,-85.7042,1400,69.0136,1.96057,4.33761
13,-183.88,275.116,1400,3.40299,2.70758,2.42055
-13,-109.11,-259.27,1400,2.94962,2.88083,3.51323
-13,239.033,-219.978,1400,0.82185,2.50598,4.69424
-13,346.01,-370.442,1400,6.94321,2.84389,4.7443
-13,-428.947,67.1219,1400,0.528834,2.26669,1.09785
13,-498.95,35.427,1400,5.649,2.30928,1.47534
-13,448.306,190.164,1400,169.48,2.88976,6.02232
13,138.613,-278.084,1400,0.982496,2.99464,2.45641
13,302.151,257.326,1400,0.0175356,2.75839,0.83892
-13,-381.507,-465.219,1400,0.335325,2.48814,5.53228
13,382.687,473.519,1400,0.588134,2.62754,6.13815
13,-283.023,314.58,1400,2.03451,2.88731,4.84107
-13,461.334,-232.09,1400,3.44773,2.76095,0.814503
13,453.954,67.6821,1400,2.94375,2.7112,4.58465
-13,100.491,-490.977,1400,22.7096,1.90963,2.2222
13,-117.647,-387.498,1400,0.790027,2.69138,2.70547
13,329.942,451.851,1400,0.375189,1.9915,3.00578
13,409.279,1.52085,1400,0.851324,2.41657,0.246086
-13,409.555,3.48873,1400,0.914373,2.08076,0.670524
