event_no,PDGnumb,PosX,PosY,PosZ,time,volume_ref,volume_no
8,-13,403.939,2.22672,1250.5,0.57985,1,3
8,-13,429.412,14.2474,1200.5,0.772496,1,2
8,-13,454.845,26.2948,1150.5,0.965101,1,1
8,-13,480.192,38.2692,1100.5,1.15752,1,0
9,13,-275.835,265.91,1300.5,0.41346,1,4
9,13,-245.884,286.045,1250.5,0.619223,1,3
9,13,-215.924,306.159,1200.5,0.824974,1,2
9,13,-185.973,326.269,1150.5,1.03071,1,1
9,13,-156.025,346.388,1100.5,1.23644,1,0
10,-13,-189.054,389.15,1300.5,0.384258,1,4
10,-13,-179.238,415.169,1250.5,0.575625,1,3
10,-13,-169.514,441.088,1200.5,0.766782,1,2
10,-13,-159.756,467.059,1150.5,0.958043,1,1
10,-13,-149.975,492.987,1100.5,1.14925,1,0
11,-13,-133.346,-262.014,1300.5,0.548307,1,4
11,-13,-72.2347,-283.369,1250.5,0.821174,1,3
11,-13,-11.1157,-304.726,1200.5,1.09406,1,2
11,-13,49.9997,-326.086,1150.5,1.36694,1,1
11,-13,111.157,-347.443,1100.5,1.63658,1,0
11,-13,111.632,-347.609,1100.11,1.63992,1,0
12,-13,-327.624,-392.585,1300.5,0.452299,1,4
12,-13,-309.223,-433.889,1250.5,0.677217,1,3
12,-13,-290.855,-475.171,1200.5,0.902058,1,2
13,-13,248.98,-447.562,1300.5,0.389494,1,4
13,-13,249.331,-447.577,1299.57,0.389771,1,4
13,-13,267.894,-448.866,1250.5,0.583776,1,3
13,-13,286.442,-450.727,1200.5,0.777408,1,2
13,-13,305.637,-452.003,1150.5,0.971873,1,1
13,-13,325.031,-454.074,1100.5,1.16674,1,0
14,13,48.9569,425.422,1300.5,0.378459,1,4
14,13,59.4989,446.134,1250.5,0.566651,1,3
14,13,69.9139,466.654,1200.5,0.754516,1,2
14,13,80.3927,487.358,1150.5,0.942677,1,1
15,-13,216.572,372.19,1300.5,0.582147,1,4
15,-13,266.795,323.065,1250.5,0.871954,1,3
15,-13,316.916,273.914,1200.5,1.16161,1,2
15,-13,367.174,224.744,1150.5,1.45157,1,1
15,-13,417.752,175.529,1100.5,1.7397,1,0
15,-13,418.316,174.981,1099.94,1.74227,1,0
16,-13,191.436,412.689,1300.5,0.472856,1,4
16,-13,149.464,439.155,1250.5,0.708149,1,3
16,-13,107.509,465.666,1200.5,0.943464,1,2
16,-13,65.5688,492.147,1150.5,1.17871,1,1
17,-13,270.94,253.615,1300.5,0.459109,1,4
17,-13,230.959,277.881,1250.5,0.687497,1,3
17,-13,190.972,302.154,1200.5,0.915908,1,2
17,-13,150.985,326.438,1150.5,1.14433,1,1
17,-13,111,350.711,1100.5,1.37274,1,0
18,13,448.309,169.463,1300.5,0.757248,1,4
19,13,-409.485,-179.613,1300.5,0.371098,1,4
19,13,-390.136,-165.889,1250.5,0.555724,1,3
19,13,-370.765,-152.175,1200.5,0.740369,1,2
19,13,-351.397,-138.465,1150.5,0.925006,1,1
19,13,-332.003,-124.756,1100.5,1.10967,1,0
20,13,-445.148,214.807,1300.5,0.394112,1,4
20,13,-441.695,245.508,1250.5,0.590203,1,3
20,13,-438.244,276.202,1200.5,0.786282,1,2
20,13,-434.807,306.931,1150.5,0.982421,1,1
20,13,-431.382,337.681,1100.5,1.17859,1,0
21,-13,117.436,169.401,1300.5,0.41478,1,4
21,-13,137.797,199.415,1250.5,0.621159,1,3
21,-13,158.142,229.442,1200.5,0.827541,1,2
21,-13,178.673,259.529,1150.5,1.03423,1,1
21,-13,199.25,289.663,1100.5,1.24104,1,0
22,13,-79.45,322.179,1300.5,0.55531,1,4
22,13,-133.829,359.581,1250.5,0.831629,1,3
22,13,-188.179,397.012,1200.5,1.10793,1,2
22,13,-242.562,434.452,1150.5,1.38431,1,1
22,13,-296.898,471.897,1100.5,1.6606,1,0
23,13,-313.665,-190.028,1300.5,0.494021,1,4
23,13,-347.606,-231.226,1250.5,0.739438,1,3
23,13,-381.43,-271.996,1200.5,0.983859,1,2
23,13,-415.283,-312.633,1150.5,1.2281,1,1
23,13,-449.059,-353.191,1100.5,1.47206,1,0
24,13,102.049,243.661,1300.5,0.351905,1,4
24,13,113.809,254.415,1250.5,0.526975,1,3
24,13,125.561,265.168,1200.5,0.70204,1,2
24,13,137.326,275.933,1150.5,0.877121,1,1
24,13,149.084,286.702,1100.5,1.0522,1,0
25,13,-214.836,374.264,1300.5,0.351189,1,4
25,13,-205.941,361.475,1250.5,0.525914,1,3
25,13,-197.048,348.685,1200.5,0.700639,1,2
25,13,-188.161,335.883,1150.5,0.87537,1,1
25,13,-179.265,323.057,1100.5,1.05013,1,0
25,13,228.777,-249.908,-1099.5,8.75715,0,0
25,13,238.726,-263.373,-1149.5,8.93309,0,1
25,13,248.682,-276.848,-1199.5,9.10905,0,2
25,13,258.605,-290.323,-1249.5,9.28499,0,3
25,13,268.516,-303.785,-1299.5,9.4609,0,4
26,13,-0.675217,70.0126,1300.5,0.407253,1,4
26,13,26.5234,78.0153,1250.5,0.610125,1,3
26,13,53.6241,86.4204,1200.5,0.813065,1,2
26,13,80.6156,94.4722,1150.5,1.01566,1,1
26,13,107.575,102.294,1100.5,1.21813,1,0
27,-13,-140.056,303.151,1300.5,1.29658,1,4
27,-13,-140.241,303.079,1300.18,1.30026,1,4
27,-13,-140.394,303.036,1299.93,1.30358,1,4
27,-13,-140.484,302.931,1299.75,1.30655,1,4
27,-13,-140.549,302.839,1299.62,1.30837,1,4
27,-13,-140.582,302.803,1299.55,1.30847,1,4
27,-13,-140.582,302.802,1299.55,1.30849,1,4
27,-13,-140.582,302.802,1299.55,1.30849,1,4
27,-13,-140.582,302.802,1299.55,1.30849,1,4
28,13,208.865,-247.889,1300.5,0.564657,1,4
28,13,206.614,-180.163,1250.5,0.845568,1,3
28,13,204.366,-112.43,1200.5,1.1265,1,2
28,13,202.122,-44.6894,1150.5,1.40745,1,1
28,13,199.868,23.0331,1100.5,1.68835,1,0
29,13,393.645,252.478,1300.5,0.482319,1,4
29,13,363.664,233.986,1250.5,0.722706,1,3
29,13,334.164,215.515,1200.5,0.962458,1,2
29,13,303.702,197.285,1150.5,1.20408,1,1
29,13,271.353,178.956,1100.5,1.44988,1,0
30,-13,265.573,343.802,1300.5,0.354728,1,4
30,-13,274.344,329.498,1250.5,0.531149,1,3
30,-13,283.138,315.197,1200.5,0.70758,1,2
30,-13,291.919,300.869,1150.5,0.88403,1,1
30,-13,300.761,286.586,1100.5,1.06047,1,0
31,13,-245.989,-142.481,1300.5,0.557535,1,4
31,13,-309.186,-162.5,1250.5,0.834636,1,3
31,13,-372.322,-182.52,1200.5,1.11159,1,2
31,13,-435.552,-202.542,1150.5,1.38878,1,1
31,13,-498.654,-222.604,1100.5,1.66568,1,0
32,13,118.712,-44.6248,1300.5,0.392173,1,4
32,13,101.721,-69.7811,1250.5,0.587321,1,3
32,13,84.7468,-94.9514,1200.5,0.782471,1,2
32,13,67.7909,-120.126,1150.5,0.977609,1,1
32,13,50.8388,-145.279,1100.5,1.16907,1,0
32,13,50.8163,-145.313,1100.43,1.17271,1,0
33,13,-283.036,364.374,1300.5,0.356803,1,4
33,13,-292.583,368.367,1250.5,0.534382,1,3
33,13,-302.084,372.698,1200.5,0.71204,1,2
33,13,-311.498,377.176,1150.5,0.889703,1,1
33,13,-321.045,382.134,1100.5,1.06762,1,0
34,-13,264.349,-494.258,1300.5,0.372663,1,4
34,-13,240.534,-498.481,1250.5,0.558015,1,3
35,-13,107.642,-131.826,1300.5,0.396156,1,4
35,-13,79.5657,-118.786,1250.5,0.593092,1,3
35,-13,51.4698,-105.779,1200.5,0.79004,1,2
35,-13,23.3859,-92.7486,1150.5,0.986986,1,1
35,-13,-4.65444,-79.708,1100.5,1.18387,1,0
36,13,-385.715,-86.0215,1300.5,0.578783,1,4
36,13,-448.928,-73.761,1250.5,0.875542,1,3
37,-13,-321.79,42.1008,1300.5,1.00876,1,4
37,-13,-317.445,-13.2039,1250.5,1.56096,1,3
37,-13,-317.37,-14.1797,1249.62,1.56243,1,3
37,-13,-304.248,-67.7406,1200.5,2.15783,1,2
37,-13,-304.067,-68.4672,1199.83,2.16209,1,2
37,-13,-290.387,-115.956,1150.5,2.78571,1,1
37,-13,-290.254,-116.435,1150,2.79109,1,1
37,-13,-290.124,-116.786,1149.59,2.79235,1,1
37,-13,-275.506,-159.557,1100.5,3.51092,1,0
37,-13,-275.416,-159.824,1100.19,3.51479,1,0
37,-13,-275.316,-160.023,1099.96,3.51819,1,0
37,-13,-275.211,-160.161,1099.79,3.52124,1,0
37,-13,-275.141,-160.272,1099.65,3.52327,1,0
37,-13,-275.094,-160.315,1099.58,3.52327,1,0
38,13,-474.498,40.7004,1300.5,0.367698,1,4
38,13,-484.923,60.6542,1250.5,0.550617,1,3
38,13,-495.349,80.6115,1200.5,0.730058,1,2
38,13,-495.359,80.6306,1200.45,0.733542,1,2
39,13,304.345,341.899,1300.5,0.455172,1,4
39,13,264.917,356.204,1250.5,0.681317,1,3
39,13,225.387,370.975,1200.5,0.908071,1,2
39,13,185.586,385.843,1150.5,1.13549,1,1
39,13,145.695,400.241,1100.5,1.36274,1,0
40,13,-129.24,-223.917,1300.5,0.363198,1,4
40,13,-113.278,-210.545,1250.5,0.543933,1,3
40,13,-97.3145,-197.188,1200.5,0.724655,1,2
40,13,-81.3712,-183.855,1150.5,0.905337,1,1
40,13,-65.4396,-170.507,1100.5,1.08602,1,0
41,13,40.1186,-121.367,1300.5,0.53944,1,4
41,13,53.08,-118.932,1250.5,0.810065,1,3
41,13,65.6305,-115.787,1200.5,1.08183,1,2
41,13,79.4914,-111.229,1150.5,1.35793,1,1
41,13,92.9681,-108.295,1100.5,1.63479,1,0
42,13,146.855,152.52,1300.5,0.623415,1,4
42,13,101.581,215.413,1250.5,0.935603,1,3
42,13,56.3994,278.361,1200.5,1.24772,1,2
42,13,11.0798,341.442,1150.5,1.56041,1,1
42,13,-33.9304,404.502,1100.5,1.87252,1,0
43,-13,-38.2753,253.52,1300.5,0.351984,1,4
43,-13,-31.6952,267.299,1250.5,0.527017,1,3
43,-13,-25.0938,281.14,1200.5,0.702118,1,2
43,-13,-18.4005,294.951,1150.5,0.877231,1,1
43,-13,-11.6758,308.807,1100.5,1.0524,1,0
44,13,-150.645,271.477,1300.5,0.383082,1,4
44,13,-150.894,271.589,1300.02,0.385057,1,4
44,13,-176.353,283.06,1250.5,0.576653,1,3
44,13,-202.003,294.639,1200.5,0.768159,1,2
44,13,-227.658,306.236,1150.5,0.959685,1,1
44,13,-253.318,317.86,1100.5,1.15124,1,0
45,-13,-415.326,205.035,1300.5,0.349151,1,4
45,-13,-418.297,219.128,1250.5,0.522886,1,3
45,-13,-421.292,233.23,1200.5,0.696635,1,2
45,-13,-424.245,247.282,1150.5,0.870329,1,1
45,-13,-427.212,261.247,1100.5,1.04395,1,0
46,-13,-111.937,-171.267,1300.5,0.441115,1,4
46,-13,-102.944,-129.484,1250.5,0.660554,1,3
46,-13,-93.942,-87.6971,1200.5,0.880007,1,2
46,-13,-84.9427,-45.909,1150.5,1.09946,1,1
46,-13,-75.9432,-4.13121,1100.5,1.31889,1,0
47,13,111.476,-434.017,1300.5,0.435296,1,4
47,13,147.408,-413.423,1250.5,0.651877,1,3
47,13,183.334,-392.824,1200.5,0.868451,1,2
47,13,219.272,-372.226,1150.5,1.08505,1,1
47,13,255.205,-351.621,1100.5,1.30164,1,0
48,13,-122.435,94.2523,1300.5,0.426294,1,4
48,13,-109.683,57.086,1250.5,0.63847,1,3
48,13,-96.9332,19.9029,1200.5,0.850674,1,2
48,13,-84.1894,-17.2905,1150.5,1.06241,1,1
48,13,-83.9637,-17.9494,1149.61,1.0629,1,1
48,13,-71.4647,-54.471,1100.5,1.27508,1,0
49,13,424.978,321.433,1300.5,0.38758,1,4
49,13,408.965,297.281,1250.5,0.580394,1,3
49,13,392.948,273.124,1200.5,0.773222,1,2
49,13,376.927,248.957,1150.5,0.966066,1,1
49,13,360.923,224.804,1100.5,1.15887,1,0
50,-13,-383.806,-364.115,1300.5,0.437628,1,4
50,-13,-422.758,-379.513,1250.5,0.65534,1,3
50,-13,-461.716,-394.923,1200.5,0.873077,1,2
51,-13,275.487,82.4268,1300.5,0.523239,1,4
51,-13,271.649,141.42,1250.5,0.783549,1,3
51,-13,268.005,200.274,1200.5,1.04347,1,2
51,-13,266.201,259.787,1150.5,1.3049,1,1
51,-13,264.373,319.083,1100.5,1.56574,1,0
52,-13,-463.843,-179.061,1300.5,0.346187,1,4
52,-13,-465.409,-166.279,1250.5,0.518427,1,3
52,-13,-466.979,-153.501,1200.5,0.690665,1,2
52,-13,-468.554,-140.728,1150.5,0.862899,1,1
52,-13,-470.13,-127.956,1100.5,1.03513,1,0
53,13,330.635,-408.678,1300.5,0.361176,1,4
53,13,313.031,-399.942,1250.5,0.540875,1,3
53,13,295.375,-391.209,1200.5,0.720631,1,2
53,13,277.743,-382.509,1150.5,0.900341,1,1
53,13,260.131,-373.775,1100.5,1.08005,1,0
53,13,-458.745,96.5082,-1099.5,9.02401,0,0
53,13,-474.704,109.2,-1149.5,9.20792,0,1
53,13,-490.745,121.972,-1199.5,9.39199,0,2
54,13,82.2237,-23.5584,1300.5,0.362314,1,4
54,13,70.4123,-13.7478,1250.5,0.54262,1,3
54,13,58.5746,-3.85905,1200.5,0.72301,1,2
54,13,46.7203,5.87085,1150.5,0.903319,1,1
54,13,34.9657,15.6716,1100.5,1.08361,1,0
55,-13,352.429,129.604,1300.5,0.366341,1,4
55,-13,372.248,121.225,1250.5,0.548739,1,3
55,-13,392.083,112.819,1200.5,0.731168,1,2
55,-13,411.863,104.432,1150.5,0.913519,1,1
55,-13,431.661,96.0524,1100.5,1.09589,1,0
56,-13,206.923,39.2504,1300.5,0.502862,1,4
56,-13,151.495,46.3993,1250.5,0.753064,1,3
56,-13,96.0175,53.526,1200.5,1.00338,1,2
56,-13,40.5602,60.6451,1150.5,1.25364,1,1
56,-13,-14.8915,67.7725,1100.5,1.50389,1,0
57,13,-139.93,110.738,1300.5,0.385599,1,4
57,13,-140.651,82.3294,1250.5,0.577438,1,3
57,13,-141.37,53.9186,1200.5,0.769282,1,2
57,13,-142.089,25.499,1150.5,0.96114,1,1
57,13,-142.806,-2.92745,1100.5,1.15301,1,0
58,13,269.59,223.769,1300.5,0.442041,1,4
58,13,312.496,223.037,1250.5,0.661898,1,3
58,13,355.365,222.314,1200.5,0.881674,1,2
58,13,398.271,221.592,1150.5,1.10153,1,1
58,13,441.23,220.851,1100.5,1.32151,1,0
59,13,-309.223,-487.071,1300.5,0.410198,1,4
60,13,124.005,-429.717,1300.5,0.363915,1,4
60,13,117.839,-409.521,1250.5,0.544965,1,3
60,13,111.667,-389.32,1200.5,0.726023,1,2
60,13,105.494,-369.121,1150.5,0.904825,1,1
60,13,105.448,-368.969,1150.12,0.90708,1,1
60,13,99.3231,-348.924,1100.5,1.08813,1,0
61,-13,-217.139,471.103,1300.5,0.348967,1,4
61,-13,-210.927,458.499,1250.5,0.522558,1,3
61,-13,-204.72,445.939,1200.5,0.696111,1,2
61,-13,-198.507,433.384,1150.5,0.869663,1,1
61,-13,-192.298,420.828,1100.5,1.04321,1,0
61,-13,38.7129,-167.38,-1099.5,8.71541,0,0
61,-13,43.9406,-184.239,-1149.5,8.89397,0,1
61,-13,49.1075,-201.1,-1199.5,9.07252,0,2
61,-13,54.3044,-217.811,-1249.5,9.25092,0,3
61,-13,59.3528,-234.601,-1299.5,9.42936,0,4
62,-13,-68.2942,-216.907,1300.5,0.418529,1,4
62,-13,-80.4006,-195.036,1250.5,0.627157,1,3
62,-13,-92.8513,-172.749,1200.5,0.836794,1,2
62,-13,-105.32,-150.33,1150.5,1.04671,1,1
62,-13,-117.801,-127.553,1100.5,1.25728,1,0
63,13,-418.944,-372.031,1300.5,0.353143,1,4
63,13,-402.638,-373.318,1250.5,0.527206,1,3
63,13,-402.46,-373.332,1249.95,0.528803,1,3
63,13,-386.297,-374.596,1200.5,0.7045,1,2
63,13,-369.939,-375.885,1150.5,0.880215,1,1
63,13,-353.561,-377.152,1100.5,1.05595,1,0
63,13,320.926,-431.111,-1099.5,8.74855,0,0
63,13,334.448,-433.527,-1149.5,8.92197,0,1
63,13,347.929,-436.015,-1199.5,9.09535,0,2
63,13,361.372,-438.513,-1249.5,9.26871,0,3
63,13,374.77,-440.998,-1299.5,9.44202,0,4
64,13,247.188,57.4048,1300.5,0.364959,1,4
64,13,254.625,38.4844,1250.5,0.546454,1,3
64,13,262.046,19.4364,1200.5,0.728098,1,2
64,13,269.517,0.503499,1150.5,0.909624,1,1
64,13,277.082,-18.3147,1100.5,1.09106,1,0
65,-13,-166.112,224.465,1300.5,0.357808,1,4
65,-13,-175.932,209.058,1250.5,0.535864,1,3
65,-13,-185.943,193.49,1200.5,0.714201,1,2
65,-13,-195.961,177.88,1150.5,0.892579,1,1
65,-13,-205.895,162.281,1100.5,1.07089,1,0
66,-13,157.151,-199.779,1300.5,0.339861,1,4
66,-13,165.16,-200.362,1250.5,0.508953,1,3
66,-13,173.108,-200.946,1200.5,0.678011,1,2
66,-13,181.092,-201.506,1150.5,0.847089,1,1
66,-13,189.057,-202.08,1100.5,1.01616,1,0
67,-13,426.252,-422.549,1300.5,0.413119,1,4
67,-13,393.245,-434.064,1250.5,0.618788,1,3
67,-13,360.099,-445.508,1200.5,0.824673,1,2
67,-13,327.004,-457.019,1150.5,1.0305,1,1
67,-13,294.316,-468.646,1100.5,1.23566,1,0
68,-13,-265.076,120.429,1300.5,0.640367,1,4
68,-13,-205.44,66.428,1250.5,0.959172,1,3
68,-13,-204.276,65.3745,1249.52,0.959323,1,3
68,-13,-145.65,12.1234,1200.5,1.27924,1,2
68,-13,-86.1759,-42.1206,1150.5,1.59834,1,1
68,-13,-26.6568,-96.1352,1100.5,1.91712,1,0
69,-13,444.172,323.973,1300.5,0.798802,1,4
71,13,4.99361,425.164,1300.5,0.4281,1,4
71,13,31.7269,395.922,1250.5,0.64108,1,3
71,13,58.4665,366.666,1200.5,0.854092,1,2
71,13,85.2257,337.385,1150.5,1.06717,1,1
71,13,111.994,308.085,1100.5,1.28029,1,0
72,13,-393.952,-381.722,1300.5,0.451987,1,4
72,13,-432.735,-358.552,1250.5,0.676809,1,3
72,13,-471.523,-335.373,1200.5,0.90165,1,2
73,-13,-56.9446,128.078,1300.5,0.591877,1,4
73,-13,-128.142,142.172,1250.5,0.886701,1,3
73,-13,-198.919,156.04,1200.5,1.18024,1,2
73,-13,-269.587,169.93,1150.5,1.47351,1,1
73,-13,-340.621,183.931,1100.5,1.76786,1,0
74,13,-368.941,-286.484,1300.5,0.364925,1,4
74,13,-348.529,-291.615,1250.5,0.546539,1,3
74,13,-328.11,-296.751,1200.5,0.728162,1,2
74,13,-308.018,-302.419,1150.5,0.909548,1,1
74,13,-287.946,-308.066,1100.5,1.09091,1,0
75,-13,-239.95,26.3064,1300.5,0.359239,1,4
75,-13,-243.66,45.1852,1250.5,0.537958,1,3
75,-13,-247.377,64.0706,1200.5,0.716686,1,2
75,-13,-251.086,82.9608,1150.5,0.895419,1,1
75,-13,-254.789,101.84,1100.5,1.07414,1,0
76,-13,437.774,161.557,1300.5,0.489942,1,4
76,-13,490.339,169.794,1250.5,0.733739,1,3
77,-13,368.601,-235.321,1300.5,0.382121,1,4
77,-13,341.364,-233.377,1250.5,0.572263,1,3
77,-13,314.133,-231.397,1200.5,0.762399,1,2
77,-13,286.911,-229.405,1150.5,0.952523,1,1
77,-13,259.681,-227.391,1100.5,1.14266,1,0
78,13,183.365,447.886,1300.5,0.568168,1,4
78,13,233.316,424.647,1250.5,0.851401,1,3
78,13,283.616,402.018,1200.5,1.13502,1,2
78,13,333.327,378.655,1150.5,1.41821,1,1
78,13,385.457,353.657,1100.5,1.70456,1,0
78,13,385.514,353.63,1100.45,1.71,1,0
80,-13,25.2387,17.8747,1300.5,0.516817,1,4
80,-13,-18.4382,57.0369,1250.5,0.773947,1,3
80,-13,-62.1471,96.2178,1200.5,1.03117,1,2
80,-13,-105.86,135.4,1150.5,1.2884,1,1
80,-13,-149.553,174.568,1100.5,1.54557,1,0
81,13,196.673,-120.338,1300.5,0.352069,1,4
81,13,185.89,-116.07,1250.5,0.52722,1,3
81,13,175.023,-111.748,1200.5,0.702453,1,2
81,13,164.195,-107.164,1150.5,0.877746,1,1
81,13,153.433,-102.275,1100.5,1.05309,1,0
82,13,361.973,-53.7512,1300.5,0.440691,1,4
82,13,362.036,-53.7709,1300.42,0.444778,1,4
82,13,403.403,-66.6173,1250.5,0.666044,1,3
82,13,444.786,-79.5035,1200.5,0.887224,1,2
82,13,486.12,-92.3458,1150.5,1.10827,1,1
83,13,7.8595,-329.953,1300.5,0.436164,1,4
83,13,-30.8174,-338.308,1250.5,0.652348,1,3
83,13,-70.0884,-346.466,1200.5,0.869715,1,2
83,13,-109.315,-354.993,1150.5,1.08714,1,1
83,13,-148.707,-363.732,1100.5,1.30501,1,0
84,-13,313.695,-249.158,1300.5,0.401677,1,4
84,-13,346.631,-247.802,1250.5,0.601502,1,3
84,-13,379.548,-246.463,1200.5,0.801292,1,2
84,-13,412.471,-245.099,1150.5,1.00109,1,1
84,-13,445.397,-243.73,1100.5,1.2009,1,0
85,13,71.9767,-408.397,1300.5,1.14685,1,4
86,13,-391.418,-100.985,1300.5,0.339506,1,4
86,13,-398.64,-103.946,1250.5,0.508414,1,3
86,13,-405.835,-106.931,1200.5,0.677313,1,2
86,13,-412.978,-109.909,1150.5,0.846187,1,1
86,13,-420.094,-112.86,1100.5,1.01504,1,0
87,13,-189.385,48.9727,1300.5,0.344951,1,4
87,13,-180.497,41.3296,1250.5,0.516568,1,3
87,13,-171.576,33.6803,1200.5,0.688208,1,2
87,13,-162.707,26.0031,1150.5,0.859832,1,1
87,13,-153.845,18.3638,1100.5,1.03143,1,0
87,13,198.008,-357.711,-1099.5,8.60227,0,0
87,13,206.673,-367.473,-1149.5,8.77651,0,1
87,13,215.353,-377.319,-1199.5,8.95082,0,2
87,13,224.024,-387.114,-1249.5,9.12509,0,3
87,13,232.768,-396.796,-1299.5,9.29933,0,4
88,-13,-77.4193,-353.729,1300.5,0.408078,1,4
88,-13,-62.2758,-382.335,1250.5,0.610893,1,3
88,-13,-47.199,-411.088,1200.5,0.813908,1,2
88,-13,-32.2327,-439.996,1150.5,1.01709,1,1
88,-13,-17.0635,-469.26,1100.5,1.22106,1,0
89,-13,288.322,295.708,1300.5,0.419411,1,4
89,-13,292.667,263.263,1250.5,0.627089,1,3
89,-13,297.053,231.176,1200.5,0.83415,1,2
89,-13,301.484,198.761,1150.5,1.04188,1,1
89,-13,306.041,165.994,1100.5,1.24967,1,0
89,-13,306.118,165.443,1099.66,1.25033,1,0
90,13,235.392,-435.446,1300.5,0.342911,1,4
90,13,233.136,-439.325,1250.5,0.513545,1,3
90,13,231.076,-443.149,1200.5,0.684139,1,2
90,13,228.961,-447.102,1150.5,0.854779,1,1
90,13,226.734,-450.802,1100.5,1.02537,1,0
91,13,183.303,-79.756,1300.5,0.457325,1,4
91,13,144.318,-101.707,1250.5,0.684062,1,3
91,13,105.433,-123.499,1200.5,0.906087,1,2
91,13,105.403,-123.516,1200.46,0.910438,1,2
91,13,66.8956,-145.479,1150.5,1.13611,1,1
91,13,66.1682,-145.894,1149.56,1.13636,1,1
91,13,28.4742,-167.461,1100.5,1.36208,1,0
92,13,-188.518,-77.8646,1300.5,0.357715,1,4
92,13,-198.361,-86.002,1250.5,0.535722,1,3
92,13,-208.433,-94.2075,1200.5,0.713935,1,2
92,13,-218.272,-102.226,1150.5,0.891896,1,1
92,13,-228.124,-110.16,1100.5,1.06983,1,0
93,13,-416.27,436.486,1300.5,0.394551,1,4
93,13,-392.864,418.474,1250.5,0.590698,1,3
93,13,-369.498,400.557,1200.5,0.784573,1,2
93,13,-369.283,400.392,1200.04,0.786691,1,2
93,13,-346.278,382.568,1150.5,0.982568,1,1
93,13,-322.97,364.597,1100.5,1.17856,1,0
94,13,286.095,-400.667,1300.5,0.434537,1,4
94,13,249.81,-418.354,1250.5,0.6512,1,3
94,13,213.708,-436.322,1200.5,0.86777,1,2
94,13,177.461,-454.317,1150.5,1.08465,1,1
94,13,141.185,-472.181,1100.5,1.30146,1,0
95,13,-448.2,-73.5968,1300.5,0.370577,1,4
95,13,-427.901,-72.919,1250.5,0.55502,1,3
95,13,-407.447,-72.33,1200.5,0.739672,1,2
95,13,-387.037,-71.7648,1150.5,0.924267,1,1
95,13,-366.665,-71.2783,1100.5,1.10882,1,0
96,13,-222.956,319.994,1300.5,0.388311,1,4
96,13,-206.036,343.591,1250.5,0.581577,1,3
96,13,-189.104,367.204,1200.5,0.774874,1,2
96,13,-172.188,390.777,1150.5,0.968099,1,1
96,13,-155.237,414.391,1100.5,1.16142,1,0
97,13,259.296,43.8582,1300.5,0.481484,1,4
97,13,273.598,-5.21494,1250.5,0.720926,1,3
97,13,287.797,-54.1691,1200.5,0.960023,1,2
97,13,301.939,-103.091,1150.5,1.19901,1,1
97,13,316.064,-152.071,1100.5,1.43813,1,0
98,-13,-436.162,123.526,1300.5,0.40595,1,4
98,-13,-456.249,150.965,1250.5,0.60774,1,3
98,-13,-476.292,178.381,1200.5,0.809447,1,2
98,-13,-496.348,205.781,1150.5,1.01115,1,1
100,-13,-499.678,-174.952,1300.5,0.435779,1,4
101,-13,474.795,-16.6272,1300.5,0.421287,1,4
102,-13,-282.788,-275.213,1300.5,0.623664,1,4
102,-13,-238.888,-247.744,1250.5,0.936371,1,3
102,-13,-195.672,-220.95,1200.5,1.24699,1,2
102,-13,-154.268,-196.169,1150.5,1.5505,1,1
102,-13,-112.355,-170.771,1100.5,1.8575,1,0
103,-13,382.497,454.591,1300.5,0.401677,1,4
103,-13,398.033,483.627,1250.5,0.601477,1,3
104,-13,378.668,-16.6269,1300.5,0.406443,1,4
104,-13,392.909,14.3169,1250.5,0.608661,1,3
104,-13,407.191,45.2688,1200.5,0.810926,1,2
104,-13,421.555,76.2809,1150.5,1.01336,1,1
104,-13,435.965,107.274,1100.5,1.2158,1,0
105,13,-26.3219,13.3634,1300.5,0.38758,1,4
105,13,-38.9093,15.0087,1250.5,0.580636,1,3
105,13,-51.5876,16.8264,1200.5,0.773884,1,2
105,13,-64.2961,18.5703,1150.5,0.967235,1,1
105,13,-76.8288,20.157,1100.5,1.16049,1,0
106,-13,-310.992,-392.17,1300.5,0.485772,1,4
106,-13,-306.864,-444.444,1250.5,0.727453,1,3
106,-13,-302.733,-496.708,1200.5,0.969112,1,2
107,13,-391.81,113.255,1300.5,0.565785,1,4
107,13,-391.914,113.376,1300.38,0.570808,1,4
107,13,-436.9,165.364,1250.5,0.854801,1,3
107,13,-481.998,217.479,1200.5,1.13882,1,2
108,13,178.625,-26.4335,1300.5,0.402443,1,4
108,13,158.806,-8.02557,1250.5,0.602352,1,3
108,13,138.818,10.3956,1200.5,0.802518,1,2
108,13,118.705,28.5559,1150.5,1.00257,1,1
108,13,98.6123,47.0171,1100.5,1.20297,1,0
109,13,369.774,19.6485,1300.5,0.337121,1,4
109,13,374.481,21.5634,1250.5,0.504845,1,3
109,13,379.178,23.476,1200.5,0.672565,1,2
109,13,383.87,25.3762,1150.5,0.840282,1,1
109,13,388.574,27.2804,1100.5,1.008,1,0
110,13,-432.981,13.4382,1300.5,0.521538,1,4
110,13,-474.079,-29.7116,1250.5,0.781013,1,3
111,13,-358.256,33.3199,1300.5,0.372052,1,4
111,13,-381.769,33.3852,1250.5,0.557297,1,3
111,13,-405.21,33.4138,1200.5,0.742434,1,2
111,13,-428.61,33.4729,1150.5,0.927517,1,1
